candidateLevel,lemma,pos,topic,sourceCourses,chineseMeaning,listedForms,exampleNb,exampleZh,exampleCount,appLevel,appIntegrated,fieldsPresent,manualReviewStatus,dictionarySource,dictionarySourceUrl,manuallyCheckedOn,examplesManuallyCheckedOn,officialLemmaFound,formAuditStatus,cefrReview,meaningAndExampleReview
"A1","kaffe","名词","饮食与购物 / 食物与购物","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","咖啡；一杯咖啡（点单语境）","en kaffe · kaffen · kaffer · kaffene / kaffen, kaffer, kaffene","Jeg drikker kaffe om morgenen. / Kan jeg få en kaffe, takk?","我早上喝咖啡。 / 请给我一杯咖啡好吗？","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kaffe","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kjøpe","动词","饮食与购物 / 食物与购物","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","买；购买","kjøpe · kjøper · kjøpte · kjøpt / kjøper, kjøpte, har kjøpt","Jeg kjøper melk på butikken. / De kjøpte en brukt bil i fjor.","我在商店买牛奶。 / 他们去年买了一辆二手车。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kj%C3%B8pe","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kjøpesenter","名词","饮食与购物","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","购物中心；商场","et kjøpesenter · kjøpesenteret · kjøpesentre · kjøpesentrene / kjøpesenteret, kjøpesentre, kjøpesentrene","Vi handler på kjøpesenteret på lørdag. / Byen har to kjøpesentre.","我们星期六去商场购物。 / 这座城市有两个购物中心。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kj%C3%B8pesenter","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kjøre","动词","交通与出行","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","开车；驾驶；乘车/行驶","kjøre · kjører · kjørte · kjørt / kjører, kjørte, har kjørt","Hun kjører barna til skolen. / Vi kjørte hjem etter besøket.","她开车送孩子们去学校。 / 探访结束后我们开车回家了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kjøre","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kopp","名词","厨房与用餐","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","杯子；一杯","en kopp · koppen · kopper · koppene / koppen, kopper, koppene","Vil du ha en kopp te? / Koppene står i skapet.","你想喝一杯茶吗？ / 杯子在柜子里。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kopp","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kort","名词","饮食与购物","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","卡片；银行卡；短笺/贺卡（依语境）","et kort · kortet · kort · kortene / kortet, kort, kortene","Kan jeg betale med kort? / Hun sender et kort til bestemor.","我可以刷卡吗？ / 她给奶奶寄了一张卡片。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kort","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kunne","动词","日常动作 / 待归类","NTNU LearnNoW; NTNU NoW1; NorweigenLearn 当前词库","能；会；可以（能力、可能性或委婉请求）","kan, kunne, har kunnet / kunne · kan · kunne · kunnet","Jeg kan snakke litt norsk. / Kunne du åpne vinduet?","我会说一点挪威语。 / 你能帮忙打开窗户吗？","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kunne","2026-09-24","2026-09-24","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文已人工审校"
"A1","år","名词","时间与日程 / 时间与日常","NTNU LearnNoW; NorweigenLearn 当前词库","年；一年","året, år, årene / et år · året · år · årene","Sønnen min er fem år. / Vi flyttet hit for tre år siden.","我儿子五岁。 / 我们三年前搬到这里。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/år","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","bagasje","名词","交通与出行","NTNU NoW1; NorweigenLearn 当前词库","行李；随身/托运行李的总称","bagasje · bagasjen","Har du bare håndbagasje? / Bagasjen kommer snart på båndet.","你只有随身行李吗？ / 行李很快会出现在传送带上。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bagasje","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","bare","副词","交流与语言","NTNU LearnNoW; NorweigenLearn 当前词库","只；仅仅；只是；刚刚（依语境）","bare","Jeg har bare fem minutter. / Hun vil bare hjelpe.","我只有五分钟。 / 她只是想帮忙。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bare","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","bety","动词","日常动作","NTNU NoW1; NorweigenLearn 当前词库","意思是；意味着；表示","bety · betyr · betydde · betydd","Hva betyr dette skiltet? / Familien betyr mye for henne.","这个标志是什么意思？ / 家庭对她来说很重要。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bety","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","bra","形容词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","好；不错；良好地","bra · bedre · best / beste / bra, bra","Det går bra med norsken min. / Denne boka er bedre enn den første.","我的挪威语进展不错。 / 这本书比第一本更好。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bra","2026-09-24","2026-09-24","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文已人工审校"
"A1","bussrute","名词","交通与出行","NTNU NoW1; NorweigenLearn 当前词库","公交线路；公交车路线/班次表","ei bussrute · bussruta · bussruter · bussrutene","Hvilken bussrute går til sentrum? / Bussruta endres i helgene.","哪条公交线路去市中心？ / 公交线路在周末会调整。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bussrute","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","busstur","名词","交通与出行","NTNU NoW1; NorweigenLearn 当前词库","公交车程；乘公交的一趟行程","en busstur · bussturen · bussturer · bussturene","Det er en lang busstur til hytta. / Barna liker bussturer.","坐公交去小木屋要很久。 / 孩子们喜欢坐公交出行。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/110965","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","flybuss","名词","交通与出行","NTNU NoW1; NorweigenLearn 当前词库","机场巴士；往返机场的公交车","en flybuss · flybussen · flybusser · flybussene","Vi tar flybussen til sentrum. / Flybussen stopper utenfor terminalen.","我们坐机场巴士去市中心。 / 机场巴士在航站楼外停靠。","2","A1","true","true","词典核验：词头/词性/核心义项","Ordliste.no","https://www.ordlista.no/ord/flybuss","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","fransk","形容词","交流与语言","NTNU LearnNoW; NorweigenLearn 当前词库","法国的；法语的；法语（语言名用法）","fransk · franske / fransk, franske","Hun snakker fransk med naboen. / Vi spiste på en fransk restaurant.","她用法语和邻居交谈。 / 我们在一家法国餐厅吃饭。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fransk","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","gammel","形容词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","旧的；年老的","gammel · gammelt · gamle · eldre · eldst / eldste / gammelt, gamle","Jeg bor i et gammelt hus. / Han er eldre enn broren sin.","我住在一栋老房子里。 / 他比自己的兄弟年长。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/gammel","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","gift","形容词","家人和关系","NTNU LearnNoW; NorweigenLearn 当前词库","已婚的；婚姻关系中的","gift · gift · gifte / gift, gifte","Hun er gift med en nordmann. / De har vært gift i ti år.","她和一位挪威人结婚了。 / 他们结婚十年了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/gift","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","her","副词","位置与指示","NTNU LearnNoW; NorweigenLearn 当前词库","这里；在这里；此处","her","Vi bor her i Oslo. / Kan du vente her litt?","我们就住在奥斯陆这里。 / 你能在这里等一会儿吗？","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/her","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","i","介词","位置与指示","NTNU LearnNoW; NorweigenLearn 当前词库","在……里；在……（地点、时间或范围）","i","Barna leker i hagen. / Vi skal møtes i morgen.","孩子们在花园里玩。 / 我们明天要见面。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/i","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","igjen","副词","习惯与频率","NTNU LearnNoW; NorweigenLearn 当前词库","又；再；回来；剩下","igjen","Kan du si navnet ditt igjen? / Det er bare én kopp igjen.","你能再说一遍你的名字吗？ / 只剩一个杯子了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/igjen","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","ikke","副词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","不；没有（否定）","ikke","Jeg forstår ikke spørsmålet. / Hun sier at hun ikke har tid.","我不明白这个问题。 / 她说她没有时间。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ikke","2026-09-24","2026-09-24","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文已人工审校"
"A1","klokke","名词","时间与日程","NTNU NoW1; NorweigenLearn 当前词库","钟；表；时间（口语搭配）","ei klokke · klokka · klokker · klokkene","Klokka er kvart over sju. / Jeg kjøpte ei ny klokke.","现在是七点一刻。 / 我买了一块新手表。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/klokke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","koffert","名词","交通与出行","NTNU NoW1; NorweigenLearn 当前词库","行李箱；旅行箱","en koffert · kofferten · kofferter · koffertene","Jeg pakker kofferten i kveld. / Koffertene står ved døra.","我今晚收拾行李箱。 / 行李箱放在门边。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/koffert","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","kontrollere","动词","交通与出行","NTNU LearnNoW; NorweigenLearn 当前词库","检查；核对；控制","kontrollere · kontrollerer · kontrollerte · kontrollert / kontrollerer, kontrollerte, har kontrollert","De kontrollerer passene ved grensa. / Jeg kontrollerte tidspunktet en gang til.","他们在边境检查护照。 / 我又核对了一遍时间。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/31481","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","lang","形容词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","长的；久的（距离或时间）","lang · langt · lange · lengre · lengst / langt, lange","Vi hadde en lang dag på jobb. / Denne veien er lengre enn den andre.","我们上了一整天班，很累。 / 这条路比另一条更长。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/lang","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
